time,x,y,z,rx,ry,rz,rw
1335,0.0038417892325914305,0.001797950052696659,0.0007421958219971381,1.1100048843637467e-05,-0.001225465954144299,-0.004786266693195016,-0.0008544567618542688
1336,0.003794245740363078,0.0017755627571204025,0.0007408062774182933,1.1070259819612183e-05,-0.001231613196531635,-0.004774447415500301,-0.0008727163419675163
1337,0.003960309573158072,0.001861249663450304,0.0007422152274676463,1.1047526885410441e-05,-0.0012351112225025516,-0.00476677566935657,-0.0008806071165270938
1338,0.003960134053578923,0.001863494153812914,0.0007449758777531845,1.0998820910490537e-05,-0.0012411409381879609,-0.004751581053751259,-0.0008926380409859132
1339,0.0037525044810674535,0.0017611991984456676,0.0007522622858739392,1.0912535175156002e-05,-0.0012502882112669332,-0.004726600280686064,-0.0009046495491066137
1340,0.003753228955058696,0.0017704679736820772,0.0007538599346976205,1.087160522106334e-05,-0.001253966741503312,-0.004715078438263072,-0.0009094297367188392
1341,0.0040244227145412315,0.0020627972495790986,0.0007503309291569393,1.086692472274109e-05,-0.0012546759125100764,-0.0047132413490049265,-0.0009123357353579469
1342,0.003506855519415597,0.0019715083558154572,0.0007637875400669514,1.0656016137811086e-05,-0.001266766493610941,-0.004657848972498516,-0.0009252380650968912
1343,0.003521368934990221,0.0021423917506649126,0.0007683304192571683,1.0556862236277276e-05,-0.0012710035068202092,-0.004632629710294456,-0.0009282273353487908
1344,0.003382200650043854,0.0022221070612500615,0.0007766109637942775,1.0393937047825652e-05,-0.0012768462778825662,-0.004592628268673149,-0.0009257785906863006
1345,0.003208877982225078,0.0022542504972768856,0.0007846983119446649,1.0206730119755036e-05,-0.0012825793702217962,-0.004548615679190572,-0.0009117468623298438
1346,0.0033879370081089655,0.0024882816339714675,0.0007891221583950503,1.014465421733668e-05,-0.0012841728504111231,-0.004534642744895336,-0.000903686223470782
1347,0.0034561498081208675,0.00264240874044952,0.0008017276937877793,1.0028640851089676e-05,-0.0012867099817502406,-0.004509331584904438,-0.0008841099923932008
1348,0.0031561575237101236,0.002498378090950326,0.000823624618279839,9.737462975611955e-06,-0.0012924893195188545,-0.0044464442490078715,-0.0008258819371695497
1349,0.0031673153768000395,0.0025622889279605793,0.0008440352707817511,9.567798887166745e-06,-0.0012950153855843301,-0.004410481631706641,-0.0007844426034561833
1350,0.003045171645119804,0.0024851029958253834,0.0008659855168635655,9.324236717733747e-06,-0.0012984926947345534,-0.004357925307619814,-0.0007226752610548033
1351,0.0030755400780159703,0.002527208608329279,0.0008885993062331954,9.150566397608806e-06,-0.0013004610793921744,-0.004320244560058974,-0.0006741190980656123
1352,0.0031139374103617556,0.002567002328998161,0.0009044554768805058,8.979414570897681e-06,-0.001302397813581949,-0.004281599944500251,-0.0006308998609766017
1353,0.003193405893551049,0.0026393014531774367,0.0009215777908685441,8.82922525691221e-06,-0.001303835590947453,-0.004247238961326496,-0.0005916191923779848
1354,0.003247380796907895,0.002676872644679515,0.0009425755454476881,8.669995766208416e-06,-0.0013051439928427181,-0.004210556339330612,-0.0005458525788090138
1355,0.003393945192060377,0.002808563199334091,0.0009518574626130594,8.576089521206143e-06,-0.0013059700655979382,-0.004188704234001355,-0.000516532499291648
1356,0.003259164413159099,0.002626311360508865,0.0009619138513481951,8.387794186548447e-06,-0.001307802405041848,-0.004144740455229266,-0.00044542529749179514
1357,0.0033384226695688524,0.0026749791394841543,0.0009624328096167201,8.318783972449673e-06,-0.0013085833297132427,-0.0041290810947125015,-0.00040568879359946725
1358,0.0032847640911489173,0.002572739755838521,0.0009545395199468953,8.255009036894911e-06,-0.0013096392748685902,-0.004115262341269168,-0.00034715319439440986
1359,0.0033264367397773387,0.002578469693684443,0.0009469477801721804,8.23021841289684e-06,-0.0013102674112486445,-0.004110431670154206,-0.00030439110018915346
1360,0.003363328608943228,0.0025823201944793622,0.0009275648579280538,8.226417625767368e-06,-0.0013110504142101877,-0.004110395853763003,-0.00026924984205023384
1361,0.003334767253190596,0.0025163332448957937,0.0009074844302529583,8.239631809736636e-06,-0.0013117559193664002,-0.004114759856992048,-0.0002267501505521797
1362,0.0033011732392721482,0.0024512935117787377,0.000875716960961892,8.272097463568606e-06,-0.0013126366618636956,-0.004123560119068155,-0.00019466789922355682
1363,0.003369327428054958,0.0025005987385921247,0.0008543408789826734,8.297913760002551e-06,-0.0013131918101689437,-0.004130371034216148,-0.00017500738829739676
1364,0.0033061755038918395,0.002415346224089343,0.0008216531386793791,8.340080795088411e-06,-0.001313998723381836,-0.004141288455916264,-0.00015297267469881523
1365,0.0033097579084599427,0.0024057265384744148,0.0007950252833096028,8.376524249231743e-06,-0.0013146445152606846,-0.004150634553950227,-0.00014108656507067556
1366,0.0032810413994429632,0.0023662867386509273,0.0007710717746858275,8.419760652911279e-06,-0.001315236903520852,-0.004161738465024713,-0.00013135905705954394
1367,0.0033485546012658185,0.002428317741301589,0.0007523075007250246,8.45599721110979e-06,-0.001315736181289536,-0.004171028970758999,-0.00012865637807034337
1368,0.0033480504970294644,0.0024227598140109524,0.0007311164862519037,8.506041709765988e-06,-0.0013163708318315918,-0.004183859357654433,-0.0001281433083610939
1369,0.003377761894792941,0.0024496055705066494,0.0007108017023626512,8.556131958936675e-06,-0.0013170640657883198,-0.004196653691106236,-0.00013216674797189955
1370,0.0032431944010128944,0.0023135387153881692,0.0006920087623932258,8.626140998835297e-06,-0.0013180399040920577,-0.004214461439705501,-0.00014165968604525983
1371,0.003314061691490844,0.002386647668027958,0.0006862258784138819,8.651631440592666e-06,-0.0013186010861503113,-0.004220828739308553,-0.00015242284374905214
1372,0.003324527546582523,0.002402322880831198,0.0006837320973170358,8.669869502542227e-06,-0.001319275121952583,-0.004225195588300555,-0.0001704658054723643
1373,0.0032050296290796476,0.0022898753739050842,0.0006856677109720599,8.696226301063703e-06,-0.0013201789016991385,-0.004231361497291115,-0.0001978326645062004
1374,0.003278023041375644,0.0023664202953100483,0.0006891249392687038,8.712935544830103e-06,-0.0013206900593316791,-0.004235211689599967,-0.0002140053369652139
1375,0.00335324621609695,0.0024459508243573347,0.0006948019024281549,8.72320957645556e-06,-0.0013211887668147146,-0.004237297722166329,-0.00023200401449250356
1376,0.0033993928696738895,0.0024970419410340478,0.0007070375496713299,8.72817850261498e-06,-0.0013216282337906214,-0.00423791335556639,-0.0002516249627881184
1377,0.003375941807593874,0.0024788438660201806,0.0007142996210812713,8.743478749351219e-06,-0.0013223621874454837,-0.004240710444844705,-0.00027902488555882636
1378,0.003349552815134882,0.0024547066012148844,0.0007289488540099809,8.767863416858646e-06,-0.0013229127307062562,-0.004245995083712682,-0.0002997361021861305
1379,0.003350828611236256,0.002456963407585097,0.0007383587441534556,8.798607971427508e-06,-0.0013235285889259371,-0.004252843374469037,-0.00031875435082487537
1380,0.0034159459812579396,0.0025221560543606802,0.0007453923625335146,8.827497412156049e-06,-0.0013240488022440563,-0.004259387056456314,-0.0003328964299820972
1381,0.0033109266172451912,0.002417515896361064,0.000752324729918652,8.877089688330564e-06,-0.0013250401505342634,-0.004270428756877882,-0.00035727801985764574
1382,0.003441700634339906,0.0025484962100115333,0.0007569699935655039,8.898625531550408e-06,-0.001325469531758164,-0.004275189876747932,-0.0003674630142902306
1383,0.003473418016742502,0.0025807677867056428,0.0007674474660069319,8.926324865488056e-06,-0.0013260247477796753,-0.004281244165503509,-0.00038091139380564077
1384,0.003432237340820321,0.0025403135207479194,0.0007699887411662942,8.968297776301704e-06,-0.0013269370967193776,-0.004290363537696324,-0.00040004814707086717
1385,0.0033572769102579447,0.0024661422495099172,0.0007753511940887248,9.010724870028852e-06,-0.0013278413200650653,-0.004299588143986772,-0.00041772216043577007
1386,0.0032535238885913476,0.0023651881418273457,0.0007843713612561976,9.039942742927742e-06,-0.0013286936831296485,-0.004305331423156103,-0.00043617870105213373
1387,0.003453325133587759,0.0025667841038544,0.0007861195786807995,9.043490409976762e-06,-0.0013289656025657834,-0.004305588234581813,-0.0004433121105356175
1388,0.0033956277870836327,0.002517256217729205,0.0007921804221869277,9.032804493491753e-06,-0.001329675260521069,-0.004300675314060638,-0.000467727754903155
1389,0.00337880898246834,0.002511060311270713,0.0007946014571710291,8.998955024042132e-06,-0.0013302212715043831,-0.004289510467543503,-0.0004952660522114065
1390,0.0034594556946271893,0.002598861477774536,0.0007982448259882258,8.968711339707447e-06,-0.0013304153833388552,-0.004280119695225134,-0.0005129429979572203
1391,0.003444837599457906,0.0025915959359248675,0.0008048064756051576,8.92873393121274e-06,-0.001330417250920791,-0.004268107136937707,-0.0005317506414345913
1392,0.003424240177840321,0.0025759279778451855,0.0008009863529713779,8.899061030520627e-06,-0.0013304427521040447,-0.004258645907036997,-0.0005501084576383485
1393,0.0035634841906277415,0.0027165840710999672,0.0007999745572057071,8.884161824873615e-06,-0.0013303427374241937,-0.004254124348563076,-0.0005572140034592072
1394,0.0034703894036192673,0.0026218687901124887,0.0007981533579136113,8.867207833218593e-06,-0.0013299308150513372,-0.004249251951516252,-0.0005637156704133451
1395,0.0034653031265044487,0.0026115203332507525,0.0007906620638047923,8.875046383138852e-06,-0.0013296523273330966,-0.004251405235830916,-0.0005635002150634446
1396,0.0033838663730439422,0.002520439253259149,0.0007792595478116615,8.902257074727693e-06,-0.0013293397585314361,-0.004259200601215149,-0.000557060174882639
1397,0.003469926823336078,0.002600075147821221,0.0007680856055363727,8.927147290060944e-06,-0.0013292832850580996,-0.004266031330819274,-0.0005529174206385327
1398,0.003375304977794702,0.0024926513430786196,0.0007546930388281914,8.97943220157238e-06,-0.0013291053932052406,-0.004280938930889719,-0.0005383784444229439
1399,0.0033105850235001233,0.0024153524929941064,0.0007461198318409745,9.037870447814456e-06,-0.0013289699645450182,-0.00429768808584087,-0.0005195641501590331
1400,0.003169059460516266,0.0022619591938299044,0.0007299226405226844,9.110137226486792e-06,-0.0013291679553183722,-0.004317548853257688,-0.0005016919777006756
1401,0.0033941074311283903,0.00248473848805688,0.0007315011224151013,9.122355461133047e-06,-0.0013291143923368862,-0.004321203137768752,-0.0004955216299775769
1402,0.0031898768305267944,0.0022762401282435535,0.0007211138383115823,9.171120423534518e-06,-0.0013294557974983818,-0.004334524849587392,-0.0004818353455516444
1403,0.003381744707144474,0.0024685162329596486,0.0007206744809101218,9.176636211694067e-06,-0.0013295192804268353,-0.004336118029525535,-0.0004790650718584136
1404,0.003227263426681337,0.0023192926418530505,0.0007224962341988439,9.178885247318469e-06,-0.0013296872331267848,-0.004337163632908658,-0.0004724263005189295
1405,0.0031464626150515818,0.002246346134302163,0.0007272196791743291,9.165061834570665e-06,-0.001329734218776329,-0.004333941107601834,-0.00046909157339824396
1406,0.0032406465104308224,0.0023460236569426626,0.0007348733564496723,9.149073898928606e-06,-0.0013296148916063129,-0.004330224307774452,-0.00046590909825349234
1407,0.0031360644747731037,0.0022496765213433495,0.0007367739425462871,9.12752637216574e-06,-0.001329615030215359,-0.004324716704054349,-0.0004668992737018628
